database_name,question_id,question,difficulty,sql_query,template
drawSQL-mysql-export-2026-02-09_djangoorg,3,Show me all of our users.,EASY,SELECT * FROM auth_user;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_djangoorg,4,Can you look up a specific user?,EASY,SELECT * FROM auth_user WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_djangoorg,5,How many organizations organization do we have?,EASY,SELECT COUNT(*) FROM auth_user;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_djangoorg,6,Show me all of our organizations organization.,EASY,SELECT * FROM auth_user;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_djangoorg,7,Can you look up a specific organizations organization?,EASY,SELECT * FROM auth_user WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_djangoorg,8,Find the organizations organization with a certain name or email.,EASY,SELECT * FROM organizations_organization WHERE name = ?;,SELECT * FROM table_name WHERE col_name = num;
drawSQL-mysql-export-2026-02-09_djangoorg,9,Who are our most active users?,MEDIUM,SELECT * FROM auth_user LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_djangoorg,10,Show me each user along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM auth_user t
LEFT JOIN organizations_organizationuser c ON c.user_id = t.id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;"
drawSQL-mysql-export-2026-02-09_djangoorg,11,Break it down by type or category—how many users in each?,MEDIUM,"SELECT name, COUNT(*) as count FROM organizations_organization GROUP BY name;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_djangoorg,12,Are there any users that don't have a match somewhere else?,MEDIUM,"SELECT * FROM auth_user
WHERE id NOT IN (SELECT DISTINCT user_id FROM organizations_organizationuser WHERE user_id IS NOT NULL);",SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);
drawSQL-mysql-export-2026-02-09_djangoorg,13,"For each group, what's in the top 3?",MEDIUM,SELECT * FROM auth_user LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_djangoorg,14,Show me each organizations organization along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM auth_user t
LEFT JOIN organizations_organizationuser c ON c.user_id = t.id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;"
drawSQL-mysql-export-2026-02-09_djangoorg,15,Break it down by type or category—how many organizations organization in each?,MEDIUM,"SELECT name, COUNT(*) as count FROM organizations_organization GROUP BY name;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_djangoorg,16,Are there any organizations organization that don't have a match somewhere else?,MEDIUM,"SELECT * FROM auth_user
WHERE id NOT IN (SELECT DISTINCT user_id FROM organizations_organizationuser WHERE user_id IS NOT NULL);",SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);
drawSQL-mysql-export-2026-02-09_djangoorg,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM organizations_organizationowner
LEFT JOIN organizations_organization ON organizations_organizationowner.organization_id = organizations_organization.id
LEFT JOIN organizations_organizationuser ON organizations_organizationowner.organization_user_id = organizations_organizationuser.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-02-09_djangoorg,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT id, COUNT(*) as cnt FROM auth_user GROUP BY id
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT id, COUNT(*) as cnt FROM table_name GROUP BY id ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_djangoorg,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY id ORDER BY id DESC) as rn
  FROM auth_user
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY id ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_djangoorg,20,Which ones are above average compared to others in their group?,HARD,SELECT * FROM auth_user LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_doorkeeper,1,How many people signed up last month?,EASY,SELECT COUNT(*) FROM users;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_doorkeeper,2,How many oauth access grants do we have?,EASY,SELECT COUNT(*) FROM oauth_access_grants;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_doorkeeper,3,Show me all of our oauth access grants.,EASY,SELECT * FROM oauth_access_grants;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_doorkeeper,4,Can you look up a specific oauth access grant?,EASY,SELECT * FROM oauth_access_grants WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_doorkeeper,5,What oauth access grants were added or changed recently?,EASY,SELECT * FROM oauth_access_grants ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_doorkeeper,6,What are the different resource owner id values we have?,EASY,SELECT * FROM oauth_access_grants LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_doorkeeper,7,How many oauth access tokens do we have?,EASY,SELECT COUNT(*) FROM oauth_access_grants;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_doorkeeper,8,Show me all of our oauth access tokens.,EASY,SELECT * FROM oauth_access_grants;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_doorkeeper,9,Who are our most active users?,MEDIUM,SELECT * FROM users ORDER BY created_at DESC LIMIT 10;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_doorkeeper,10,How many oauth access grants did we have last month?,MEDIUM,"SELECT COUNT(*) FROM oauth_access_grants
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_doorkeeper,11,Break it down by type or category—how many oauth access grants in each?,MEDIUM,"SELECT resource_owner_id, COUNT(*) as count FROM oauth_access_grants GROUP BY resource_owner_id;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_doorkeeper,12,Are there any oauth access grants that don't have a match somewhere else?,MEDIUM,SELECT * FROM oauth_access_grants LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_doorkeeper,13,"For each group, what's in the top 3?",MEDIUM,SELECT * FROM oauth_access_grants LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_doorkeeper,14,How many oauth access tokens did we have last month?,MEDIUM,"SELECT COUNT(*) FROM oauth_access_grants
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_doorkeeper,15,Break it down by type or category—how many oauth access tokens in each?,MEDIUM,"SELECT resource_owner_id, COUNT(*) as count FROM oauth_access_grants GROUP BY resource_owner_id;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_doorkeeper,16,Are there any oauth access tokens that don't have a match somewhere else?,MEDIUM,SELECT * FROM oauth_access_grants LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_doorkeeper,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM oauth_access_grants
LEFT JOIN users ON oauth_access_grants.resource_owner_id = users.id
LEFT JOIN oauth_applications ON oauth_access_grants.application_id = oauth_applications.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-02-09_doorkeeper,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT resource_owner_id, COUNT(*) as cnt FROM oauth_access_grants GROUP BY resource_owner_id
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_doorkeeper,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY resource_owner_id ORDER BY id DESC) as rn
  FROM oauth_access_grants
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_doorkeeper,20,Which ones are above average compared to others in their group?,HARD,SELECT * FROM oauth_access_grants LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_featureflags,1,How many people signed up last month?,EASY,SELECT COUNT(*) FROM users;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_featureflags,2,How many features do we have?,EASY,SELECT COUNT(*) FROM features;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_featureflags,3,Show me all of our features.,EASY,SELECT * FROM features;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_featureflags,4,Can you look up a specific feature?,EASY,SELECT * FROM features WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_featureflags,5,Find the feature with a certain name or email.,EASY,SELECT * FROM features WHERE name = ?;,SELECT * FROM table_name WHERE col_name = num;
drawSQL-mysql-export-2026-02-09_featureflags,6,Which features are currently active or turned on?,EASY,SELECT * FROM features WHERE active = 1;,SELECT * FROM table_name WHERE col_name = num;
drawSQL-mysql-export-2026-02-09_featureflags,7,What features were added or changed recently?,EASY,SELECT * FROM features ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_featureflags,8,What are the different name values we have?,EASY,SELECT * FROM features LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_featureflags,9,Who are our most active users?,MEDIUM,SELECT * FROM users ORDER BY created_at DESC LIMIT 10;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_featureflags,10,Show me each feature along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM features t
LEFT JOIN feature_feature_groups c ON c.feature_id = t.id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;"
drawSQL-mysql-export-2026-02-09_featureflags,11,How many features did we have last month?,MEDIUM,"SELECT COUNT(*) FROM features
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_featureflags,12,Break it down by type or category—how many features in each?,MEDIUM,"SELECT name, COUNT(*) as count FROM features GROUP BY name;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_featureflags,13,Are there any features that don't have a match somewhere else?,MEDIUM,"SELECT * FROM features
WHERE id NOT IN (SELECT DISTINCT feature_id FROM feature_feature_groups WHERE feature_id IS NOT NULL);",SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);
drawSQL-mysql-export-2026-02-09_featureflags,14,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY feature_group_id ORDER BY id DESC) as rn
  FROM feature_feature_groups
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-02-09_featureflags,15,Show me each feature group along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM features t
LEFT JOIN feature_feature_groups c ON c.feature_id = t.id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;"
drawSQL-mysql-export-2026-02-09_featureflags,16,How many feature groups did we have last month?,MEDIUM,"SELECT COUNT(*) FROM features
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_featureflags,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM feature_feature_groups
LEFT JOIN feature_groups ON feature_feature_groups.feature_group_id = feature_groups.id
LEFT JOIN features ON feature_feature_groups.feature_id = features.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-02-09_featureflags,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT name, COUNT(*) as cnt FROM features GROUP BY name
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_featureflags,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY name ORDER BY id DESC) as rn
  FROM features
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_featureflags,20,Which ones are above average compared to others in their group?,HARD,SELECT * FROM features LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_flipper,1,How many flipper features do we have?,EASY,SELECT COUNT(*) FROM flipper_features;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_flipper,2,Show me all of our flipper features.,EASY,SELECT * FROM flipper_features;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_flipper,3,Can you look up a specific flipper feature?,EASY,SELECT * FROM flipper_features WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_flipper,4,What flipper features were added or changed recently?,EASY,SELECT * FROM flipper_features ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_flipper,5,How many flipper gates do we have?,EASY,SELECT COUNT(*) FROM flipper_features;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_flipper,6,Show me all of our flipper gates.,EASY,SELECT * FROM flipper_features;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_flipper,7,Can you look up a specific flipper gate?,EASY,SELECT * FROM flipper_features WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_flipper,8,What flipper gates were added or changed recently?,EASY,SELECT * FROM flipper_features ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_flipper,9,How many flipper features did we have last month?,MEDIUM,"SELECT COUNT(*) FROM flipper_features
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_flipper,10,Break it down by type or category—how many flipper features in each?,MEDIUM,"SELECT feature_key, COUNT(*) as count FROM flipper_gates GROUP BY feature_key;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_flipper,11,Are there any flipper features that don't have a match somewhere else?,MEDIUM,SELECT * FROM flipper_features LIMIT 10;,SELECT * FROM table_name LIMIT num;
