database_name	id	difficulty_tier	question	sql_query	template	generalized_template
drawSQL-mysql-export-2026-02-09_handesk	1376	EASY	How many attachments were created since created_at=date?	SELECT COUNT(*) FROM attachments WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-09_handesk	1377	MEDIUM	What's the average resolution time for tickets?	SELECT AVG(julianday(updated_at) - julianday(created_at)) as avg_days FROM tickets;	SELECT AVG(julianday(col_name) - julianday(col_name)) as avg_days FROM table_name;	SELECT AVG(JULIANDAY(variable) - JULIANDAY(variable)) AS variable FROM variable;
drawSQL-mysql-export-2026-02-09_handesk	1378	MEDIUM	Who are the most active users based on activity count?	SELECT * FROM users ORDER BY created_at DESC LIMIT 10;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-09_handesk	1379	MEDIUM	How many attachments were added since created_at=date?	SELECT COUNT(*) FROM attachments WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-09_handesk	1380	MEDIUM	Break down the attachments by attachable_type — how many in each?	SELECT attachable_type, COUNT(*) as count FROM attachments GROUP BY attachable_type;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-mysql-export-2026-02-09_handesk	1381	MEDIUM	Are there any attachments that don't have a match in related tables?	SELECT * FROM attachments LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-mysql-export-2026-02-09_handesk	1382	MEDIUM	For each group, what are the top 3 attachments?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY attachable_type ORDER BY id DESC) as rn FROM attachments ) WHERE rn <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable <= variable;
drawSQL-mysql-export-2026-02-09_handesk	1383	MEDIUM	How did the number of attachments change month over month?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM attachments WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-02-09_handesk	1384	MEDIUM	Which attachments have duplicate or repeated values?	WITH grouped AS ( SELECT attachable_type, COUNT(*) as cnt FROM attachments GROUP BY attachable_type ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-02-09_handesk	1385	HARD	Pull together a report on attachments joining all related tables.	SELECT * FROM comments LEFT JOIN tickets ON comments.ticket_id = tickets.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-02-09_handesk	1386	HARD	Who or what is the best in each group of attachments?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY attachable_type ORDER BY id DESC) as rn FROM attachments ) WHERE rn = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable = variable;
drawSQL-mysql-export-2026-02-09_handesk	1387	HARD	Which attachments are above average compared to others in their group?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM attachments WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-02-09_handesk	1388	HARD	Do a multi-step analysis: group attachments, filter, then rank the results.	WITH grouped AS ( SELECT attachable_type, COUNT(*) as cnt FROM attachments GROUP BY attachable_type ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-02-09_handesk	1389	HARD	Show the running total of attachments over time based on created_at.	SELECT *, COUNT(*) OVER (ORDER BY created_at) as running_count FROM attachments ORDER BY created_at;	SELECT *, COUNT(*) OVER (ORDER BY col_name) as column_alias0 FROM table_name ORDER BY col_name;	SELECT *, COUNT(*) OVER (ORDER BY variable) AS variable FROM variable ORDER BY variable;
drawSQL-mysql-export-2026-02-09_handesk	1390	HARD	Find attachments that exist in one table but not in a related table.	SELECT * FROM attachments LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-mysql-export-2026-02-09_handesk	1391	HARD	Combine data from attachments, comments, and ideas in a single report.	SELECT * FROM attachments LEFT JOIN comments ON comments.id = attachments.id LEFT JOIN ideas ON ideas.id = attachments.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.id LEFT JOIN table_name ON table_name.id = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-02-09_handesk	1392	HARD	Rank all attachments within their groups and show the top performers.	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY attachable_type ORDER BY id DESC) as rn FROM attachments ) WHERE rn <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable <= variable;
drawSQL-mysql-export-2026-02-09_homeland	1393	EASY	How many users signed up since created_at=date?	SELECT COUNT(*) FROM users WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-09_homeland	1394	EASY	How many members are on each team?	SELECT team_id, COUNT(*) as member_count FROM team_users GROUP BY team_id;	SELECT col_name, COUNT(*) as member_count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable;
drawSQL-mysql-export-2026-02-09_homeland	1395	EASY	How many users do we have in total?	SELECT COUNT(*) FROM users;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-02-09_homeland	1396	EASY	Show me all of our users.	SELECT * FROM users;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-02-09_homeland	1397	EASY	Can you look up the user with id=num?	SELECT * FROM users WHERE id = num;	SELECT * FROM table_name WHERE id = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-mysql-export-2026-02-09_homeland	1398	EASY	Find the user where name=string.	SELECT * FROM users WHERE name = string;	SELECT * FROM table_name WHERE col_name = string;	SELECT * FROM variable WHERE variable = variable;
drawSQL-mysql-export-2026-02-09_homeland	1399	EASY	How many users were created since created_at=date?	SELECT COUNT(*) FROM users WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-09_homeland	1400	EASY	What are the most recent users ordered by login?	SELECT * FROM users ORDER BY created_at DESC LIMIT num;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-09_homeland	1401	MEDIUM	Who are the most active users based on activity count?	SELECT * FROM users ORDER BY created_at DESC LIMIT 10;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-09_homeland	1402	MEDIUM	Show me each user along with its related details from other tables.	SELECT t.*, c.* FROM users t LEFT JOIN users c ON c.id = t.location_id;	SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.id = table_alias0.col_name;	SELECT variable.*, variable.* FROM variable variable LEFT JOIN variable variable ON variable = variable;
drawSQL-mysql-export-2026-02-09_homeland	1403	MEDIUM	How many users were added since created_at=date?	SELECT COUNT(*) FROM users WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-09_homeland	1404	MEDIUM	Break down the users by login — how many in each?	SELECT COUNT(*) FROM users WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-09_homeland	1405	MEDIUM	Are there any users that don't have a match in related tables?	SELECT * FROM users LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-mysql-export-2026-02-09_homeland	1406	MEDIUM	For each group, what are the top 3 users?	SELECT * FROM users ORDER BY id DESC LIMIT num;	SELECT * FROM table_name ORDER BY id DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-09_homeland	1407	MEDIUM	How did the number of users change month over month?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM users WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-02-09_homeland	1408	MEDIUM	Which users have duplicate or repeated values?	WITH grouped AS ( SELECT login, COUNT(*) as cnt FROM users GROUP BY login ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-02-09_homeland	1409	HARD	Pull together a report on users joining all related tables.	SELECT * FROM users LEFT JOIN users ON users.id = users.location_id LEFT JOIN topics ON users.id = topics.user_id LEFT JOIN notes ON users.id = notes.user_id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.id = table_name.col_name;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-02-09_homeland	1410	HARD	Who or what is the best in each group of users?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY login ORDER BY id DESC) as rn FROM users ) WHERE rn = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable = variable;
drawSQL-mysql-export-2026-02-09_homeland	1411	HARD	Which users are above average compared to others in their group?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM users WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-02-09_homeland	1412	HARD	Do a multi-step analysis: group users, filter, then rank the results.	WITH grouped AS ( SELECT login, COUNT(*) as cnt FROM users GROUP BY login ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-02-09_homeland	1413	HARD	Show the running total of users over time based on created_at.	SELECT *, COUNT(*) OVER (ORDER BY created_at) as running_count FROM users ORDER BY created_at;	SELECT *, COUNT(*) OVER (ORDER BY col_name) as column_alias0 FROM table_name ORDER BY col_name;	SELECT *, COUNT(*) OVER (ORDER BY variable) AS variable FROM variable ORDER BY variable;
drawSQL-mysql-export-2026-02-09_homeland	1414	HARD	Find users that exist in one table but not in a related table.	SELECT * FROM users LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-mysql-export-2026-02-09_homeland	1415	HARD	Combine data from users, user_ssos, and topics in a single report.	SELECT * FROM users LEFT JOIN user_ssos ON user_ssos.location_id = users.id LEFT JOIN topics ON topics.location_id = users.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
